5,9,0
5,4,0
1,3,0
1,2,0
2,5,0
4,5,0
4,3,0
2,4,6
2,3,0
1,2,0
0,3,0
1,2,0
1,1,0
0,2,0
0,3,0
2,3,0
4,2,0
6,2,0
4,3,0
1,2,0
5,0,0
4,0,0
2,1,0
3,2,0
2,2,0
2,3,0
3,2,0
2,1,0
1,1,0
2,1,0
1,1,0
2,4,0
3,5,0
1,4,0
3,4,0
4,2,0
5,4,0
7,6,0
3,4,0
0,1,0
0,0,0
0,2,0
1,2,0
4,0,0
4,6,0
6,6,0
6,0,0
2,2,0
2,3,0
4,1,0
5,2,0
3,5,0
2,4,0
1,4,0
0,6,0
0,7,0
2,5,0
4,1,0
3,1,27
3,1,0
4,0,0
4,1,0
4,4,0
2,4,0
1,5,0
2,6,0
7,3,0
6,3,326
1,3,0
2,4,0
5,6,0
7,4,0
6,2,0
5,1,90
2,6,9
1,9,0
3,6,0
6,10,0
5,15,0
1,10,0
2,5,0
2,6,0
0,10,0
0,8,0
2,2,0
4,2,0
2,2,0
0,2,0
1,2,0
1,3,0
2,4,0
3,10,0
3,13,0
4,14,114
2,18,0
1,15,0
1,8,0
1,2,0
4,0,0
4,2,0
3,6,6
4,9,0
2,9,7
1,7,0
1,5,0
3,8,0
4,12,0
2,6,0
7,4,0
10,7,0
4,7,0
3,8,0
5,9,0
7,9,0
9,9,26
6,6,0
2,3,0
0,4,0
4,4,0
5,6,0
4,7,8
3,7,0
0,9,0
2,8,0
3,8,0
2,9,0
2,5,0
2,5,0
3,10,0
4,7,0
3,2,0
2,4,0
2,3,0
1,4,0
1,6,0
4,6,0
3,5,0
0,1,0
1,0,0
3,1,0
4,4,0
3,7,0
3,7,0
3,4,0
1,6,0
0,7,0
0,4,0
3,4,0
4,2,0
4,2,0
6,7,0
4,9,0
1,7,0
0,6,0
3,5,0
5,6,0
2,7,0
2,5,0
2,4,0
1,4,0
2,6,0
3,12,0
4,9,0
7,4,0
8,7,0
3,6,0
2,3,0
3,2,0
3,2,0
3,1,0
5,2,0
7,3,0
3,3,0
0,2,0
2,3,0
2,5,0
1,6,0
2,6,0
4,4,0
3,4,0
1,6,0
2,5,0
1,3,0
3,6,0
5,6,0
2,5,0
1,4,0
1,1,0
1,5,0
3,7,0
3,5,0
1,3,0
1,3,0
2,5,0
2,2,0
3,4,0
3,6,0
2,4,0
1,4,0
2,2,0
2,1,0
1,1,0
4,1,0
3,3,0
2,6,0
3,8,0
3,7,0
2,5,0
2,6,0
5,8,0
5,5,0
3,5,0
1,8,0
1,10,0
3,12,0
4,6,0
4,2,0
6,7,0
6,9,0
7,6,0
6,5,0
3,9,0
2,10,0
1,4,0
6,4,0
6,10,0
1,8,0
2,6,0
2,4,0
1,2,0
3,5,0
4,5,0
6,6,0
5,4,0
2,0,12
3,1,7
4,1,0
3,1,0
4,6,0
3,8,0
3,5,0
7,5,0
5,3,0
2,3,0
2,4,0
3,7,0
4,9,0
6,5,0
4,2,0
0,2,0
0,3,0
1,6,0
1,6,0
2,2,0
3,1,0
3,0,0
2,1,13
0,4,0
2,6,5
4,7,0
5,6,0
8,7,0
5,8,0
0,5,0
1,4,275
2,3,0
3,3,0
6,2,0
10,4,0
8,6,0
2,2,0
0,1,0
1,2,0
5,4,0
7,6,0
3,7,0
3,6,0
3,2,0
1,1,0
3,2,0
4,2,0
3,3,0
3,2,0
6,3,0
4,5,10
1,3,0
1,1,0
1,2,0
1,6,0
0,6,0
2,2,0
3,0,0
2,0,0
3,1,0
2,2,0
2,1,0
3,5,0
4,8,0
3,4,0
1,3,0
1,5,0
4,4,0
5,5,0
3,4,0
9,1,0
9,2,0
5,3,0
4,5,0
1,3,0
2,0,0
7,3,0
10,3,0
6,1,5
1,4,0
0,3,0
0,0,0
1,0,0
3,0,5
6,2,0
5,3,7
2,1,0
1,3,0
0,4,0
2,4,0
3,3,0
3,0,0
2,1,0
0,2,6
2,1,0
4,1,0
4,2,0
5,2,0
4,1,0
1,0,0
2,1,0
4,4,0
2,4,0
2,2,0
3,5,0
4,9,0
4,7,0
2,3,0
2,4,0
4,6,0
6,6,0
6,3,0
4,2,0
1,5,0
0,4,0
1,5,5
4,9,0
3,8,0
0,6,0
1,4,0
3,4,0
2,3,0
1,2,0
2,6,0
2,5,0
2,2,0
1,6,0
1,7,0
3,3,0
3,2,0
2,1,0
3,3,0
3,6,0
3,3,0
3,3,0
1,4,0
0,3,0
2,5,0
4,6,0
4,5,0
8,4,0
7,3,0
1,2,0
3,3,0
3,6,5
0,5,0
1,2,0
2,3,0
3,3,0
3,1,0
3,0,0
2,2,0
3,3,390
4,2,0
2,1,0
2,1,0
1,3,0
0,4,0
2,2,0
3,0,0
1,0,0
1,1,0
2,3,0
1,2,0
1,1,0
5,1,0
5,0,0
4,1,0
3,5,0
2,4,0
3,1,0
5,3,0
8,6,0
8,8,0
5,5,0
3,3,0
2,4,7
0,6,0
2,6,0
2,2,0
1,2,0
1,3,7
1,2,0
1,2,8
0,1,0
2,8,0
2,13,0
1,9,0
5,7,0
4,6,0
2,8,0
2,5,0
1,0,0
3,3,0
3,5,0
2,3,0
2,6,0
2,9,0
1,6,0
0,4,0
3,4,0
3,2,0
2,3,0
2,4,0
2,2,0
2,3,0
2,2,0
2,0,0
1,1,0
4,3,0
5,3,0
2,1,0
1,0,0
1,4,0
1,6,0
3,4,0
2,3,0
1,3,0
2,4,0
2,2,0
1,3,0
2,6,0
4,10,0
5,13,0
4,14,0
2,14,0
3,11,0
8,8,56
10,10,0
7,12,0
5,10,0
8,7,0
7,3,0
3,1,0
7,3,0
6,7,0
1,9,0
0,7,0
4,2,0
5,1,0
1,5,0
1,6,0
2,3,0
6,2,0
5,1,0
1,1,0
1,3,0
1,2,0
3,1,0
4,2,0
2,2,0
4,2,0
5,3,0
1,4,0
0,3,27
2,5,0
3,5,0
4,2,0
5,3,0
3,3,0
3,3,0
3,5,0
1,6,0
2,3,0
7,0,0
7,3,0
4,3,0
5,2,0
3,4,0
0,6,0
1,7,0
7,8,0
10,9,0
9,6,0
5,3,0
0,6,0
4,10,0
7,13,0
6,10,0
7,4,0
6,4,15
5,2,0
5,2,0
4,5,0
4,9,0
3,8,0
3,5,0
5,6,6
4,8,0
2,10,0
1,9,0
2,10,0
5,8,0
4,4,0
4,4,0
4,2,0
2,2,0
5,7,0
9,6,0
10,4,0
8,6,0
4,8,0
5,9,0
5,7,0
4,10,0
6,8,0
4,5,0
4,13,0
6,11,0
3,3,73
0,1,0
2,3,0
4,16,0
5,17,0
4,5,0
2,1,0
1,1,17
3,3,0
4,7,0
2,8,0
1,7,0
1,8,0
2,8,0
1,7,0
0,4,0
0,5,0
4,6,0
7,8,0
4,9,0
1,3,0
1,1,0
2,4,0
3,6,0
4,3,0
6,2,0
7,3,0
4,2,0
1,1,0
0,0,0
0,2,0
0,7,0
0,10,0
3,14,0
7,15,0
5,9,0
2,9,0
2,6,0
3,0,0
6,3,0
5,6,0
4,9,0
5,10,0
4,7,0
4,7,0
5,5,0
5,3,0
5,5,0
4,7,0
2,7,0
2,3,0
3,1,0
3,3,0
3,4,0
3,2,0
1,0,0
2,1,0
2,3,0
2,3,0
3,2,0
6,1,0
6,1,0
1,1,0
1,0,0
1,3,0
0,4,0
1,2,0
2,2,0
4,3,0
4,4,0
2,4,0
1,4,0
1,3,0
4,2,0
5,2,0
5,2,0
4,2,0
3,3,0
3,3,0
3,4,0
4,6,0
4,5,0
6,4,0
5,7,0
1,7,0
2,2,0
3,2,0
6,7,0
10,7,0
5,5,0
4,5,0
6,10,0
3,11,0
1,5,0
1,7,0
2,6,0
3,5,0
2,5,0
1,6,0
3,8,0
4,8,0
5,6,0
5,3,0
2,2,0
2,1,0
2,7,0
0,8,0
2,4,0
3,3,0
1,6,0
3,6,0
10,2,0
9,2,0
6,2,0
9,2,0
9,2,0
6,4,0
3,4,0
4,2,0
6,2,0
6,5,0
3,8,0
6,8,0
7,5,0
5,4,0
4,8,0
1,11,0
2,8,0
2,8,0
5,9,0
6,7,0
2,7,0
4,5,0
8,4,0
4,4,0
1,4,0
2,4,0
2,2,0
6,1,0
6,4,0
1,6,0
0,4,0
2,2,0
4,1,0
3,0,0
2,5,0
8,9,0
8,5,0
3,2,0
5,5,0
6,5,0
3,5,0
1,5,0
1,4,0
0,4,0
0,1,0
2,1,0
6,2,0
7,3,0
4,2,0
3,1,0
2,2,0
2,2,0
7,6,0
6,7,0
2,3,0
1,3,0
1,3,0
1,3,0
1,3,0
2,2,0
3,1,0
4,0,0
2,3,0
3,5,0
3,2,0
2,2,0
3,4,0
2,9,0
2,14,0
2,13,0
3,10,0
3,5,0
1,1,0
3,2,0
4,3,0
3,2,0
3,4,0
2,4,0
1,1,0
1,0,0
3,1,0
4,3,0
7,7,0
7,7,0
3,3,0
1,3,0
0,4,0
1,6,0
3,9,0
4,7,0
4,2,0
6,0,0
4,0,0
0,0,0
3,1,0
4,2,0
2,2,0
4,3,0
5,6,0
2,4,0
0,2,0
3,3,0
4,5,0
3,6,0
5,5,0
5,4,0
2,1,0
0,2,0
3,3,0
4,5,0
2,7,0
2,6,0
7,5,0
7,4,0
2,3,0
5,8,0
6,7,0
4,1,0
3,8,0
2,9,0
1,4,0
0,6,0
2,6,0
6,4,0
5,5,0
6,3,0
7,2,0
3,7,0
2,9,0
3,10,0
5,7,0
4,5,0
3,5,0
4,3,0
3,2,0
1,3,0
1,5,0
3,2,0
4,2,0
7,7,0
6,7,0
2,2,0
3,3,0
4,4,0
2,4,0
2,7,0
3,9,0
2,7,0
3,4,0
3,3,0
2,6,0
1,6,0
7,7,0
7,9,0
3,7,0
5,5,0
4,3,0
3,3,0
2,5,0
1,5,0
2,5,0
3,5,0
1,1,0
2,2,0
3,4,0
2,4,0
2,5,0
1,5,0
0,5,0
0,5,0
1,3,0
2,4,0
2,3,0
4,3,0
8,5,0
5,4,0
1,4,0
2,3,0
3,5,0
2,7,0
1,3,0
2,2,0
4,3,0
7,3,0
4,4,0
2,4,0
4,3,0
3,3,0
5,2,0
4,4,0
3,5,0
3,2,0
3,4,0
3,3,0
2,5,0
3,6,0
4,2,0
5,1,0
4,1,0
4,2,0
3,5,0
1,7,0
2,4,0
3,1,0
3,2,0
2,10,0
1,9,0
3,4,0
4,9,0
7,10,0
5,6,0
1,3,0
1,2,0
2,1,0
3,5,0
6,6,0
6,4,0
4,7,0
5,4,0
4,2,0
5,3,0
6,3,0
3,4,0
1,2,0
2,4,0
2,5,0
2,1,0
2,3,0
4,3,0
5,2,0
5,2,0
5,1,0
4,3,0
2,2,0
3,0,0
5,0,0
7,1,0
8,4,0
4,4,0
1,2,0
1,2,0
5,1,0
8,3,0
5,5,0
3,3,0
3,1,0
1,0,0
1,1,0
2,3,0
2,2,0
2,0,0
4,1,0
6,6,0
3,7,0
0,2,0
2,0,0
2,0,0
1,4,0
3,6,0
3,6,0
1,5,0
3,3,0
5,4,0
4,4,0
7,5,0
9,7,20
8,5,0
5,4,0
1,9,0
2,10,0
3,7,0
4,7,0
4,5,0
1,5,0
2,5,0
3,3,0
1,2,0
0,2,0
5,3,0
6,4,0
2,3,0
1,0,0
0,1,0
1,3,0
3,3,0
3,2,0
3,4,0
2,6,0
1,6,0
2,4,0
3,3,0
5,4,0
5,4,0
5,5,0
3,8,0
0,7,0
0,4,0
1,6,0
4,6,20
4,3,0
3,2,0
3,1,0
2,9,0
1,10,0
2,2,7
4,13,0
6,15,0
8,11,0
6,20,0
2,18,0
0,12,0
1,13,0
2,11,0
3,11,0
5,12,0
6,12,20
3,12,0
3,9,0
4,6,0
3,6,0
5,10,0
4,14,0
3,14,0
3,10,0
1,5,0
1,5,0
3,14,988
2,18,0
2,12,36
4,13,0
3,20,0
1,14,0
2,9,0
5,16,0
5,19,0
4,19,0
5,15,0
5,8,0
2,9,0
1,11,0
4,6,0
6,1,0
4,1,0
3,4,0
2,8,0
3,10,0
6,7,0
5,8,0
3,12,0
4,12,0
4,9,20
2,4,0
2,3,0
3,3,0
3,5,0
3,7,0
5,4,0
6,6,0
3,5,0
0,0,0
2,2,0
5,6,0
4,6,0
3,3,0
2,5,0
0,7,0
2,3,0
5,2,0
5,3,0
5,3,0
4,3,0
4,4,0
4,4,0
2,1,0
4,1,0
3,6,0
0,7,0
1,4,0
2,2,0
1,2,0
0,6,0
2,6,0
4,5,0
2,3,0
0,1,0
1,4,0
3,8,0
2,5,0
1,2,0
4,4,0
6,6,0
4,9,0
3,7,0
2,4,0
0,4,0
0,7,0
2,15,0
4,20,0
6,15,0
4,12,0
1,12,0
2,13,0
2,11,0
2,10,0
2,11,0
2,5,0
3,6,0
3,8,0
2,4,28
1,1,0
2,3,0
5,6,0
4,5,0
5,7,0
4,6,0
0,3,0
0,2,0
1,3,0
3,6,0
6,4,0
8,6,0
4,7,0
0,6,0
1,4,0
1,1,0
4,2,0
5,1,0
2,3,0
2,7,0
1,5,0
3,4,0
3,12,0
4,9,0
6,0,0
4,3,5
2,4,0
1,2,0
5,2,0
5,3,0
2,4,0
1,7,0
0,5,0
0,2,13
0,2,0
1,0,0
3,1,0
4,2,0
2,1,0
2,1,0
4,1,0
3,0,0
3,4,0
3,5,7
2,6,0
3,10,0
2,8,0
0,4,0
1,7,0
3,7,0
3,2,0
1,2,0
3,4,0
5,4,0
2,2,0
1,1,5
2,0,0
2,1,0
1,6,0
1,6,0
2,2,0
1,6,0
0,5,0
2,2,0
3,4,0
1,3,0
3,4,0
3,4,0
1,1,0
4,0,0
5,4,0
4,5,0
2,4,0
0,6,6
2,3,0
2,4,0
0,8,0
1,5,0
3,4,0
2,6,0
0,8,0
1,9,0
1,5,0
2,3,0
3,7,0
2,10,8
2,8,0
2,7,0
2,7,0
1,4,0
2,1,0
3,1,0
3,1,0
3,3,0
4,7,5
4,4,0
3,3,0
2,4,0
2,5,0
2,9,0
0,6,0
0,1,0
3,2,0
3,5,0
2,3,0
3,6,0
1,12,0
3,7,11
4,2,0
2,7,0
1,10,0
4,5,1297
6,3,0
4,7,0
4,6,0
3,2,0
1,4,0
2,4,0
2,2,0
1,8,0
6,12,0
5,9,17
2,5,0
4,1,0
3,2,0
2,5,0
5,7,0
6,8,0
6,8,0
7,9,0
5,8,0
2,8,0
3,8,0
6,5,0
4,8,0
9,12,0
11,9,0
4,6,0
3,7,0
6,8,0
5,6,0
1,4,0
1,7,0
1,8,0
7,7,0
7,5,0
3,4,0
7,3,0
8,1,0
5,3,0
3,4,0
5,2,0
5,3,0
2,11,0
